CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo,clasificacion,estatus_publicacion,prioridad_comercial,score_publicabilidad,motivo_clasificacion,accion_siguiente,municipio,direccion_completa,tiene_telefono,tiene_correo,tiene_web,tiene_coordenadas,publish_rank,publication_score,public_name,category_public,estado_slug,municipio_slug,business_slug,url_path,canonical_url,published_status,published_at,scheduled_date,publication_batch,noindex,sitemap_include,sitemap_priority,sitemap_changefreq,lastmod,schema_type,h1,seo_title,seo_description,public_description,source,pre_publish_check,website_normalized,website_status,website_status_detail,website_http_status,website_final_url,show_website_button
22014468211006761000000000U4,8045791,AUTOPARTES VOLKSNISSAN,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,CALLE A MOMPANI,44,,EL ROMERILLAL PRIMERA SECCION,76118,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",5527257386,AUTO_VWNS@YAHOO.COM.MX,,Fijo,-100.46332624,20.64688051,,,,3331,032,468211,,46,468,4682,46821,,COLONIA,2019-11,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"CALLE, CALLE A MOMPANI, 44, EL ROMERILLAL PRIMERA SECCION, 76118, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,76,72,Autopartes Volksnissan,Refacciones diesel y camión,queretaro,queretaro,autopartes-volksnissan-queretaro-045791,/queretaro/queretaro/autopartes-volksnissan-queretaro-045791/,https://www.rankearefaccionarias.info/queretaro/queretaro/autopartes-volksnissan-queretaro-045791/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Autopartes Volksnissan en Querétaro, Querétaro","Autopartes Volksnissan | Refaccionaria en Querétaro, Querétaro","Ficha de Autopartes Volksnissan, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Autopartes Volksnissan es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211007241000000000U6,8951216,AUTOPARTES RGT,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,LUIS VEGA Y MONROY,110,,BALAUSTRADAS,76079,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4426062030,AUTOPARTESRGT@GMAIL.COM.MX,,Fijo,-100.38395752,20.57556593,,,,1443,025,468211,,46,468,4682,46821,,COLONIA,2019-11,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, LUIS VEGA Y MONROY, 110, BALAUSTRADAS, 76079, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,77,72,Autopartes Rgt,Refacciones diesel y camión,queretaro,queretaro,autopartes-rgt-queretaro-951216,/queretaro/queretaro/autopartes-rgt-queretaro-951216/,https://www.rankearefaccionarias.info/queretaro/queretaro/autopartes-rgt-queretaro-951216/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Autopartes Rgt en Querétaro, Querétaro","Autopartes Rgt | Refaccionaria en Querétaro, Querétaro","Ficha de Autopartes Rgt, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Autopartes Rgt es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211000121000000000U7,3543736,AUTOPARTES QUERETARO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,AVENIDA DEL PARQUE,1010,,VISTA ALEGRE 3RA SECCION,76074,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4423950566,ACDELCOQUERETARO@GMAIL.COM,,Fijo,-100.37458083,20.56172922,,,,1091,041,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, AVENIDA DEL PARQUE, 1010, VISTA ALEGRE 3RA SECCION, 76074, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,78,72,Autopartes Queretaro,Refacciones diesel y camión,queretaro,queretaro,autopartes-queretaro-queretaro-543736,/queretaro/queretaro/autopartes-queretaro-queretaro-543736/,https://www.rankearefaccionarias.info/queretaro/queretaro/autopartes-queretaro-queretaro-543736/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Autopartes Queretaro en Querétaro, Querétaro","Autopartes Queretaro | Refaccionaria en Querétaro, Querétaro","Ficha de Autopartes Queretaro, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Autopartes Queretaro es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211006411000000000U6,7931888,AUTOPARTES LESSER,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,AVENIDA DEL PARQUE,412,,VISTA ALEGRE 2DA SECCION,76074,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",5555408097,VENTAS_LESSER@HOTMAIL.COM,,Fijo,-100.37843332,20.56599445,,,,1871,021,468211,,46,468,4682,46821,,COLONIA,2019-11,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, AVENIDA DEL PARQUE, 412, VISTA ALEGRE 2DA SECCION, 76074, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,79,72,Autopartes Lesser,Refacciones diesel y camión,queretaro,queretaro,autopartes-lesser-queretaro-931888,/queretaro/queretaro/autopartes-lesser-queretaro-931888/,https://www.rankearefaccionarias.info/queretaro/queretaro/autopartes-lesser-queretaro-931888/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Autopartes Lesser en Querétaro, Querétaro","Autopartes Lesser | Refaccionaria en Querétaro, Querétaro","Ficha de Autopartes Lesser, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Autopartes Lesser es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211007211000000000U9,8162623,AUTOPARTES GONARR,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,SAN DIEGO,205,,FELIPE CARRILLO PUERTO,76138,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4423523451,AUTOPARTESGONNAR@GMAIL.COM,,Fijo,-100.42423740,20.60274519,,,,0182,009,468211,,46,468,4682,46821,,COLONIA,2019-11,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"CALLE, SAN DIEGO, 205, FELIPE CARRILLO PUERTO, 76138, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,80,72,Autopartes Gonarr,Refacciones diesel y camión,queretaro,queretaro,autopartes-gonarr-queretaro-162623,/queretaro/queretaro/autopartes-gonarr-queretaro-162623/,https://www.rankearefaccionarias.info/queretaro/queretaro/autopartes-gonarr-queretaro-162623/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Autopartes Gonarr en Querétaro, Querétaro","Autopartes Gonarr | Refaccionaria en Querétaro, Querétaro","Ficha de Autopartes Gonarr, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Autopartes Gonarr es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211001721000000000U3,3555315,AUTOPARTES ELECTRICAS EL GUERO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,2,1401,,LOMAS DE CASA BLANCA,76080,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4422842874,AUTOPARTESELECTRICASELGUERO@HOTMAIL.COM,,Fijo,-100.39469547,20.57486229,,,,0572,011,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, 2, 1401, LOMAS DE CASA BLANCA, 76080, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,81,72,Autopartes Electricas El Guero,Refacciones diesel y camión,queretaro,queretaro,autopartes-electricas-el-guero-queretaro-555315,/queretaro/queretaro/autopartes-electricas-el-guero-queretaro-555315/,https://www.rankearefaccionarias.info/queretaro/queretaro/autopartes-electricas-el-guero-queretaro-555315/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Autopartes Electricas El Guero en Querétaro, Querétaro","Autopartes Electricas El Guero | Refaccionaria en Querétaro, Querétaro","Ficha de Autopartes Electricas El Guero, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Autopartes Electricas El Guero es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211001261002000000U0,3606174,AUTOPARTES ELECTRICAS EL CHINO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,IGNACIO LOPEZ RAYON,73,,EL CERRITO,76160,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4422141685,AUTOPARTESELECTRICASELCHINO@OUTLOOK.COM,,Fijo,-100.38953615,20.60497611,,,,0271,011,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"CALLE, IGNACIO LOPEZ RAYON, 73, EL CERRITO, 76160, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,82,72,Autopartes Electricas El Chino,Refacciones diesel y camión,queretaro,queretaro,autopartes-electricas-el-chino-queretaro-606174,/queretaro/queretaro/autopartes-electricas-el-chino-queretaro-606174/,https://www.rankearefaccionarias.info/queretaro/queretaro/autopartes-electricas-el-chino-queretaro-606174/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Autopartes Electricas El Chino en Querétaro, Querétaro","Autopartes Electricas El Chino | Refaccionaria en Querétaro, Querétaro","Ficha de Autopartes Electricas El Chino, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Autopartes Electricas El Chino es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211007641000000000U7,8078913,AUTOPARTES CASA BLANCA,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,REFORMA AGRARIA,127,,CASA BLANCA,76030,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4681023094,CARLOSGUERRERODIAZ@GMAIL.COM,,Fijo,-100.39655814,20.57597949,,,,2367,023,468211,,46,468,4682,46821,,COLONIA,2019-11,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"CALLE, REFORMA AGRARIA, 127, CASA BLANCA, 76030, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,83,72,Autopartes Casa Blanca,Refacciones diesel y camión,queretaro,queretaro,autopartes-casa-blanca-queretaro-078913,/queretaro/queretaro/autopartes-casa-blanca-queretaro-078913/,https://www.rankearefaccionarias.info/queretaro/queretaro/autopartes-casa-blanca-queretaro-078913/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Autopartes Casa Blanca en Querétaro, Querétaro","Autopartes Casa Blanca | Refaccionaria en Querétaro, Querétaro","Ficha de Autopartes Casa Blanca, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Autopartes Casa Blanca es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211009291000000000U9,9820169,ALEX AUTOPARTES ELECTRICAS,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PROLONGACION,PASTEUR,,,COMERCIANTES,76087,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4427906348,REFAALEXGERENCIAQRO.@GMAIL.COM,,Fijo,-100.38303814,20.56226654,,,,1886,014,468211,,46,468,4682,46821,,COLONIA,2024-11,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"PROLONGACION, PASTEUR, COMERCIANTES, 76087, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,84,72,Alex Autopartes Electricas,Refacciones diesel y camión,queretaro,queretaro,alex-autopartes-electricas-queretaro-820169,/queretaro/queretaro/alex-autopartes-electricas-queretaro-820169/,https://www.rankearefaccionarias.info/queretaro/queretaro/alex-autopartes-electricas-queretaro-820169/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Alex Autopartes Electricas en Querétaro, Querétaro","Alex Autopartes Electricas | Refaccionaria en Querétaro, Querétaro","Ficha de Alex Autopartes Electricas, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Alex Autopartes Electricas es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211001001000000000U0,3567382,ADRIAN REFACCIONES,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,CERRO DEL SOMBRERETE,1122,,PUNTA SAN CARLOS,76125,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4421231228,FACTURASADRIAN@OUTLOOK.ES,,Fijo,-100.41408443,20.63426160,,,,4522,017,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,13,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes; señal comercial B2B/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, CERRO DEL SOMBRERETE, 1122, PUNTA SAN CARLOS, 76125, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,85,72,Adrian Refacciones,Refacciones diesel y camión,queretaro,queretaro,adrian-refacciones-queretaro-567382,/queretaro/queretaro/adrian-refacciones-queretaro-567382/,https://www.rankearefaccionarias.info/queretaro/queretaro/adrian-refacciones-queretaro-567382/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Adrian Refacciones en Querétaro, Querétaro","Adrian Refacciones | Refaccionaria en Querétaro, Querétaro","Ficha de Adrian Refacciones, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Adrian Refacciones es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211009662000000000U1,10343726,VENTA DE ACCESORIOS PARA VEHICULOS TODO TERRENO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,CALLE,SENDA DE LA INSPIRACION,6,,MILENIO III,76060,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",5539595499,JUANREYESOSORNIO@GMAIL.COM,,Fijo,-100.34783254,20.59494126,"HOSPITAL, CENTRO MEDICO O CLINICA",TORRE MEDICA MOMENTUM,14,3469,053,468211,1,46,468,4682,46821,,FRACCIONAMIENTO,2024-11,220140001,A,listo para publicar,alta,12,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"CALLE, SENDA DE LA INSPIRACION, 6, MILENIO III, 76060, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,86,71,Venta De Accesorios Para Vehiculos Todo Terreno,Refacciones diesel y camión,queretaro,queretaro,venta-de-accesorios-para-vehiculos-todo-terreno-queretaro-343726,/queretaro/queretaro/venta-de-accesorios-para-vehiculos-todo-terreno-queretaro-343726/,https://www.rankearefaccionarias.info/queretaro/queretaro/venta-de-accesorios-para-vehiculos-todo-terreno-queretaro-343726/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Venta De Accesorios Para Vehiculos Todo Terreno en Querétaro, Querétaro","Venta De Accesorios Para Vehiculos Todo Terreno | Refaccionaria en Querétaro, Querétaro","Ficha de Venta De Accesorios Para Vehiculos Todo Terreno, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Venta De Accesorios Para Vehiculos Todo Terreno es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211007051000000000U9,8092360,REFACCIONARIA Y SERVICIOS COLOSO,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,PLATON,60,,PEÑUELAS,76148,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4427443142,RUBENIGNACIO72@HOTMAIL.COM,,Fijo,-100.40149255,20.63285869,,,,2865,025,468211,,46,468,4682,46821,,COLONIA,2019-11,220140001,A,listo para publicar,alta,12,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, PLATON, 60, PEÑUELAS, 76148, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,87,71,Refaccionaria Y Servicios Coloso,Refacciones diesel y camión,queretaro,queretaro,refaccionaria-y-servicios-coloso-queretaro-092360,/queretaro/queretaro/refaccionaria-y-servicios-coloso-queretaro-092360/,https://www.rankearefaccionarias.info/queretaro/queretaro/refaccionaria-y-servicios-coloso-queretaro-092360/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refaccionaria Y Servicios Coloso en Querétaro, Querétaro","Refaccionaria Y Servicios Coloso | Refaccionaria en Querétaro, Querétaro","Ficha de Refaccionaria Y Servicios Coloso, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Refaccionaria Y Servicios Coloso es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211010141000000000U3,9945042,REFACCIONARIA VELAZQUEZ AUTOMOTRIZ,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALLE,BENITO JUAREZ,,,PIE DE GALLO,76220,"PIE DE GALLO                                                                                                  , Querétaro, QUERÉTARO                               ",4423391451,JESUSVELAZQUEZNUNEZ1988@GMAIL.COM,,Fijo,-100.49061346,20.78171276,,,,2634,020,468211,,46,468,4682,46821,,LOCALIDAD,2024-11,220140075,A,listo para publicar,alta,12,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"CALLE, BENITO JUAREZ, PIE DE GALLO, 76220, PIE DE GALLO                                                                                                  , Querétaro, QUERÉTARO",sí,sí,no,sí,88,71,Refaccionaria Velazquez Automotriz,Refacciones diesel y camión,queretaro,queretaro,refaccionaria-velazquez-automotriz-queretaro-945042,/queretaro/queretaro/refaccionaria-velazquez-automotriz-queretaro-945042/,https://www.rankearefaccionarias.info/queretaro/queretaro/refaccionaria-velazquez-automotriz-queretaro-945042/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refaccionaria Velazquez Automotriz en Querétaro, Querétaro","Refaccionaria Velazquez Automotriz | Refaccionaria en Querétaro, Querétaro","Ficha de Refaccionaria Velazquez Automotriz, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Refaccionaria Velazquez Automotriz es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211002271000000000U8,3593465,REFACCIONARIA SAN ROQUE,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,SAN ROQUE,81,,LOS ALCANFORES,76150,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4423915627,FACTURSSANROQUE@HOTMAIL.COM,,Fijo,-100.40195501,20.60354881,,,,0248,032,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,12,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, SAN ROQUE, 81, LOS ALCANFORES, 76150, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,89,71,Refaccionaria San Roque,Refacciones diesel y camión,queretaro,queretaro,refaccionaria-san-roque-queretaro-593465,/queretaro/queretaro/refaccionaria-san-roque-queretaro-593465/,https://www.rankearefaccionarias.info/queretaro/queretaro/refaccionaria-san-roque-queretaro-593465/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refaccionaria San Roque en Querétaro, Querétaro","Refaccionaria San Roque | Refaccionaria en Querétaro, Querétaro","Ficha de Refaccionaria San Roque, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Refaccionaria San Roque es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
22014468211000521001000000U8,3611233,REFACCIONARIA PADRON,,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA,AVENIDA DE LA LUZ,127,,SATELITE,76110,"SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO                               ",4421990745,SATELITE_OFICINAPADRON@HOTMAIL.COM,,Fijo,-100.44561207,20.63906120,,,,0106,010,468211,,46,468,4682,46821,,COLONIA,2010-07,220140001,A,listo para publicar,alta,12,tiene teléfono; tiene correo; tiene coordenadas; dirección suficiente; nombre relevante para refacciones/autopartes,buscar web/redes; publicar ficha; enriquecer campos faltantes después,Querétaro,"AVENIDA, AVENIDA DE LA LUZ, 127, SATELITE, 76110, SANTIAGO DE QUERÉTARO                                                                                         , Querétaro, QUERÉTARO",sí,sí,no,sí,90,71,Refaccionaria Padron,Refacciones diesel y camión,queretaro,queretaro,refaccionaria-padron-queretaro-611233,/queretaro/queretaro/refaccionaria-padron-queretaro-611233/,https://www.rankearefaccionarias.info/queretaro/queretaro/refaccionaria-padron-queretaro-611233/,published,2026-08-21,,top_100_lanzamiento,false,true,0.8,monthly,2026-08-21,AutoPartsStore,"Refaccionaria Padron en Querétaro, Querétaro","Refaccionaria Padron | Refaccionaria en Querétaro, Querétaro","Ficha de Refaccionaria Padron, negocio registrado en DENUE dentro del giro de refacciones y autopartes en Querétaro, Querétaro.","Refaccionaria Padron es un negocio registrado en DENUE/INEGI dentro del giro de comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones en Querétaro, Querétaro.",DENUE/INEGI,ok_para_publicar,,missing,empty,,,false
